# Input,ChemicalName,ChemicalId,CasRN,GeneSymbol,GeneId,Organism,OrganismId,PubMedIds
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV1-133,628027,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV1-135,243420,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV12-46,692245,Mus musculus,10090,17656681
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV1-5,28299,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV2-112L2,502832,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV2-116,434026,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV4-55,385253,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV4-63,628571,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV4-72,385109,Mus musculus,10090,23557971|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV6-14,667881,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGKV8-16,640340,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGLON5,402665,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGLV1,16142,Mus musculus,10090,17656681|23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF1,3547,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF10,285313,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF21,84966,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF21,84966,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF3,3321,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF5,150084,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF6,10261,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF8,93185,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF8,93185,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF9,57549,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGSF9B,22997,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IGTP,16145,Mus musculus,10090,23557971|27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IHH,3549,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IHH,3549,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IIGP1,60440,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,IK,3550,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IKBIP,121457,Mus musculus,10090,19464567|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IKBKB,3551,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IKBKB,3551,Mus musculus,10090,28646487|29128614|29264374|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IKZF1,10320,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IKZF3,22806,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IKZF4,64375,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IKZF5,64376,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL10,3586,Homo sapiens,9606,19695317|22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IL10,3586,Mus musculus,10090,19464567|23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL10RA,3587,Mus musculus,10090,27760801|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL11,3589,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL11RA1,16157,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL12A,3592,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL12B,3593,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL12RB1,3594,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL12RB2,3595,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL13,3596,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL13,3596,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL13RA1,3597,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL15,3600,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL15RA,3601,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL16,3603,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL16,3603,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17A,3605,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17A,3605,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17B,27190,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17D,53342,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17RA,23765,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17RB,55540,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17RC,84818,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17RD,54756,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL17RE,132014,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL18,3606,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL18BP,10068,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IL18R1,8809,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL18RAP,8807,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL19,29949,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1A,3552,Homo sapiens,9606,19695317|22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1A,3552,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1B,3553,Homo sapiens,9606,19695317|22342292|27225715|30320338
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1B,3553,Mus musculus,10090,23557971|25111187|25406100|27216632|27760801|28606428|28646487|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1B,3553,Rattus norvegicus,10116,19666077|22939914
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1F10,84639,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1R1,3554,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1R2,7850,Mus musculus,10090,21259345|23557971|27760801|29264374|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1R2,7850,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RAP,3556,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RAP,3556,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RAPL1,11141,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RL1,9173,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RL2,8808,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RL2,8808,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RN,3557,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL1RN,3557,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL2,3558,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL2,3558,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IL20RA,53832,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL20RB,53833,Mus musculus,10090,27760801|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL21,59067,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL22RA1,58985,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL22RA2,116379,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL22RA2,116379,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL23A,51561,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL24,11009,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,IL24,11009,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,IL24,11009,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL25,64806,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL25,64806,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL27,246778,Homo sapiens,9606,19695317|20005940
13463-67-7,titanium dioxide,C009495,13463-67-7,IL27,246778,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL27RA,9466,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL2RA,3559,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL3,3562,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL32,9235,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL33,90865,Mus musculus,10090,23557971|27760801|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL36A,27179,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL37,27178,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IL3RA,3563,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL4,3565,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL4,3565,Mus musculus,10090,28646487
13463-67-7,titanium dioxide,C009495,13463-67-7,IL4I1,259307,Mus musculus,10090,19464567|21259345|23131501|23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL4I1B,100328588,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL4RA,16190,Mus musculus,10090,27760801|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL5,3567,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,IL5,3567,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL5RA,3568,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IL6,3569,Homo sapiens,9606,19695317|20005940|22342292|25224607|27225715|30711708
13463-67-7,titanium dioxide,C009495,13463-67-7,IL6,3569,Mus musculus,10090,19464567|19897006|23557971|25111187|27216632|28606428
13463-67-7,titanium dioxide,C009495,13463-67-7,IL6,3569,Rattus norvegicus,10116,19666077|21073913|22939914|34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,IL6RA,16194,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL6ST,3572,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL7,3574,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IL7R,3575,Mus musculus,10090,23557971|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IL8L1,395872,Gallus gallus,9031,31654707
13463-67-7,titanium dioxide,C009495,13463-67-7,IL9,3578,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IL9R,3581,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ILDR1,286676,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ILDR2,387597,Mus musculus,10090,31298478
13463-67-7,titanium dioxide,C009495,13463-67-7,ILF2,3608,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ILF3,3609,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ILRUN,64771,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ILVBL,10994,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMMP2L,83943,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMMT,10989,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMP4,92856,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPA2,3613,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPAD1,421132,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPDH1,3614,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPDH2,3615,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPG1,3617,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IMPG2,50939,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INAFM1,255783,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INCA1,388324,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INCENP,3619,Mus musculus,10090,17656681|23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INF2,64423,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ING1,3621,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ING2,3622,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ING3,54556,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ING5,84289,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INHBA,3624,Mus musculus,10090,23557971|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,INHBB,3625,Mus musculus,10090,23557971|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INMT,11185,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,INO80,54617,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INO80C,125476,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INO80D,54891,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP1,3628,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP4A,3631,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5A,3632,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5B,3633,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5D,3635,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5E,56623,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5F,22876,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPP5K,51763,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INPPL1,3636,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INS1,16333,Mus musculus,10090,29128614|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,INSC,387755,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,INSIG1,3638,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSIG2,51141,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSL3,3640,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSL5,10022,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,INSL6,11172,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,INSM1,3642,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSM2,84684,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSR,3643,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSRR,3645,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INSYN2A,642938,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS10,55174,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS2,57508,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS3,65123,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS6,26512,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS7,25896,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS8,55656,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTS9,55756,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INTU,27152,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,INVS,27130,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,IP6K1,9807,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPMK,253430,Mus musculus,10090,17656681|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO13,9670,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO4,79711,Homo sapiens,9606,30910687
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO4,79711,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO5,3843,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO5P1,100132815,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO7,10527,Homo sapiens,9606,30910687
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO7,10527,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO8,10526,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IPO9,55705,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCA1,79781,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCC,55721,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCE,23288,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCF4,67320,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCG,84223,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IQCK,124152,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQGAP1,8826,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQGAP2,10788,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQGAP3,128239,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQSEC1,9922,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQSEC2,23096,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IQSEC3,440073,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAG1,10335,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK1,3654,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK1,3654,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK1BP1,134728,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK2,3656,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK2,3656,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK3,11213,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRAK4,51135,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IREB2,3658,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF1,3659,Homo sapiens,9606,22342292
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF1,3659,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF2,3660,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF2BP1,26145,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF2BP2,359948,Mus musculus,10090,27760801|31298478|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF3,3661,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF4,3662,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF5,3663,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF6,3664,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF7,3665,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF8,3394,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,IRF9,10379,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,IRGC,56269,Mus musculus,10090,35295148
